Name,Description,geometry
kml_784,YIO CHU KANG ROAD,"LINESTRING Z (103.857729483265 1.39207595456745 0, 103.85783408934 1.39171224810498 0, 103.857948204736 1.39140596865394 0, 103.858111700923 1.39113328760861 0, 103.858220369798 1.3908960238389 0, 103.858322559056 1.3907490997703 0, 103.85844199271 1.39049782365909 0, 103.858511617882 1.39021990099017 0, 103.858516262406 1.38994419199581 0)"
kml_785,YIO CHU KANG ROAD,"LINESTRING Z (103.858516262406 1.38994419199581 0, 103.858629956217 1.39023070958079 0, 103.858713482411 1.39037849532872 0, 103.858836989129 1.39053380313907 0, 103.858948924149 1.39062192586447 0, 103.859131275948 1.39068227931318 0, 103.859838245964 1.39070200103711 0)"
kml_786,YIO CHU KANG ROAD,"LINESTRING Z (103.857729483265 1.39207595456745 0, 103.857605851363 1.39189410361775 0, 103.857384120224 1.39165875782348 0, 103.857234740441 1.39155986443034 0, 103.857146593154 1.39152636044836 0, 103.856671578357 1.39141678433829 0)"
kml_787,YIO CHU KANG ROAD,"LINESTRING Z (103.857640138112 1.3932670011159 0, 103.857662922779 1.39303307717563 0, 103.857691446668 1.39244923302678 0, 103.857729483265 1.39207595456745 0)"
kml_788,YIO CHU KANG ROAD,"LINESTRING Z (103.856821150264 1.39594577821159 0, 103.857040797347 1.39549299168145 0, 103.857213161182 1.39505032273397 0, 103.857474675592 1.39415301911452 0, 103.857534111421 1.39390775678673 0, 103.857640138112 1.3932670011159 0)"
kml_789,YIO CHU KANG ROAD,"LINESTRING Z (103.857292057422 1.39532059834739 0, 103.857567833446 1.39400934003085 0, 103.857640138112 1.3932670011159 0)"
kml_790,YIO CHU KANG ROAD,"LINESTRING Z (103.856625456066 1.39634918711152 0, 103.856865066854 1.39615521219593 0, 103.857126588975 1.39591114431066 0, 103.857302520813 1.39561922014113 0, 103.857292057422 1.39532059834739 0)"
kml_791,YIO CHU KANG ROAD,"LINESTRING Z (103.856821150264 1.39594577821159 0, 103.856988692577 1.3957915046825 0, 103.857126585993 1.3956144360443 0, 103.857292057422 1.39532059834739 0)"
kml_792,YIO CHU KANG ROAD,"LINESTRING Z (103.856625456066 1.39634918711152 0, 103.856821150264 1.39594577821159 0)"
kml_793,YIO CHU KANG ROAD,"LINESTRING Z (103.853346700106 1.39729463332184 0, 103.853760064198 1.39738992710018 0, 103.854130955336 1.39740906559416 0, 103.854492333677 1.39738034878916 0, 103.854815672683 1.39728463427953 0, 103.855162785644 1.3971171338011 0, 103.855614508644 1.39685870842247 0, 103.856047211018 1.39657156687207 0, 103.856394322807 1.39630356966636 0, 103.856765209669 1.3959972877298 0, 103.856821150264 1.39594577821159 0)"
kml_794,YIO CHU KANG ROAD,"LINESTRING Z (103.856256237428 1.39698850105576 0, 103.856547476152 1.39650993768596 0, 103.856625456066 1.39634918711152 0)"
kml_795,YIO CHU KANG ROAD,"LINESTRING Z (103.859107659048 1.40103757832576 0, 103.857663144647 1.40053897098541 0, 103.857033330366 1.4003542747026 0, 103.856566182103 1.40018636795713 0, 103.856278383737 1.40003105172151 0, 103.856007270808 1.39983795729042 0, 103.855786208874 1.39964066338311 0, 103.855602684899 1.39940978644311 0, 103.855440013552 1.39909495265852 0, 103.855377449042 1.39891444943207 0, 103.85531415119 1.39852905531135 0, 103.855319703387 1.39822469426732 0, 103.855382235555 1.39792685857548 0, 103.855531149445 1.39756219860508 0, 103.855720120594 1.39723751113023 0, 103.855879460329 1.39703092391787 0, 103.856191103735 1.39670081536395 0, 103.856625456066 1.39634918711152 0)"
kml_796,YIO CHU KANG ROAD,"LINESTRING Z (103.870394777377 1.4011766546479 0, 103.869875531234 1.40119963369791 0, 103.869227898705 1.40118528699672 0, 103.868146610251 1.40115371941255 0, 103.867576010005 1.40116904056409 0, 103.866978781114 1.40118053469297 0, 103.86558271194 1.40119586894822 0, 103.864936031406 1.40121119231475 0, 103.863680709667 1.40128777789226 0, 103.86280515467 1.40129021374107 0, 103.862363890089 1.40124427759801 0, 103.86043145544 1.4011907019555 0, 103.860073877833 1.40116007890059 0, 103.859107659048 1.40103757832576 0)"
kml_797,YIO CHU KANG ROAD,"LINESTRING Z (103.86151560129 1.40159076612373 0, 103.861156122641 1.40159651315975 0, 103.860876527681 1.40157928835226 0, 103.860608345086 1.40151612078482 0, 103.859609790423 1.40121176768013 0, 103.859107659048 1.40103757832576 0)"
kml_798,YIO CHU KANG ROAD,"LINESTRING Z (103.863330110416 1.40147014561221 0, 103.862993456143 1.40150460709617 0, 103.862160379228 1.40153907292416 0, 103.86151560129 1.40159076612373 0)"
kml_799,YIO CHU KANG ROAD,"LINESTRING Z (103.86263968641 1.40167115019408 0, 103.862097613554 1.40163669978684 0, 103.86151560129 1.40159076612373 0)"
kml_812,TAMPINES AVENUE 5,"LINESTRING Z (103.944542336636 1.33935556725694 0, 103.945164516772 1.33983354875966 0, 103.945712299946 1.34028719802001 0, 103.946208730099 1.34074659222468 0, 103.946551096062 1.34106242499992 0, 103.947110286303 1.34142419011383 0, 103.947613290412 1.34172048458021 0, 103.94804660364 1.34196507618985 0, 103.948242413237 1.34214417235001 0, 103.948327400397 1.3423112068273 0, 103.948394615154 1.34252036464155 0, 103.948377227943 1.34278725373753 0, 103.948295028148 1.34296767436183 0, 103.9482137414 1.34309300026335 0, 103.948020095239 1.34325630385108 0, 103.947884958588 1.34332053083115 0, 103.947111960142 1.34353917876626 0, 103.946198725258 1.34379749472217 0)"
kml_813,TAMPINES AVENUE 5,"LINESTRING Z (103.950032448572 1.34421426891582 0, 103.949651628121 1.3440360237642 0, 103.949024258294 1.34387409325617 0, 103.946979547032 1.34376007826908 0, 103.946198725258 1.34379749472217 0)"
kml_814,TAMPINES AVENUE 5,"LINESTRING Z (103.946198725258 1.34379749472217 0, 103.945521858555 1.34399073686726 0, 103.945172026715 1.34416150936014 0, 103.944825184345 1.34439204196004 0, 103.94447114839 1.34467003942033 0, 103.943984697415 1.34507621459867 0)"
kml_815,TAMPINES AVENUE 7,"LINESTRING Z (103.959142158254 1.36232021794609 0, 103.959995913951 1.36126972738822 0, 103.960424776929 1.36062474165495 0, 103.960562013938 1.36033537557783 0, 103.960607224207 1.3601274639457 0, 103.960588283339 1.35988678706022 0, 103.960461159789 1.35955959829704 0)"
kml_816,TAMPINES AVENUE 7,"LINESTRING Z (103.962750156397 1.35758821444579 0, 103.962568324901 1.35814695358533 0, 103.962427194207 1.35857819899091 0, 103.962199380309 1.35915291433219 0, 103.961995038326 1.35955249235514 0, 103.961732294858 1.35994970044659 0, 103.961483694714 1.36014251469431 0, 103.961143726647 1.36024919963212 0)"
kml_817,TAMPINES EXPRESSWAY,"LINESTRING Z (103.964388495892 1.35274689669658 0, 103.964257134359 1.35333533061053 0, 103.964119682131 1.35381961761462 0, 103.963838513231 1.3545114616858 0, 103.963528176449 1.35519590511021 0)"
kml_818,TAMPINES EXPRESSWAY,"LINESTRING Z (103.961467063229 1.35917194514449 0, 103.962557909614 1.35753714280556 0)"
kml_819,TAMPINES EXPRESSWAY,"LINESTRING Z (103.960461159789 1.35955959829704 0, 103.960899031684 1.35957108396898 0, 103.961091604212 1.35952574257226 0, 103.961245688414 1.3594269943003 0, 103.961467063229 1.35917194514449 0)"
kml_820,TAMPINES EXPRESSWAY,"LINESTRING Z (103.960873513323 1.36117907099308 0, 103.961053519151 1.3608187327998 0, 103.961095074827 1.36064322465101 0, 103.961143726647 1.36024919963212 0, 103.961276227075 1.35961582438255 0, 103.961467063229 1.35917194514449 0)"
kml_821,TAMPINES EXPRESSWAY,"LINESTRING Z (103.961940008276 1.36102571287134 0, 103.961530686894 1.36087361205478 0, 103.961343854378 1.36086920423081 0, 103.961197821129 1.36091475931735 0, 103.961079548357 1.36098158532129 0, 103.960873513323 1.36117907099308 0)"
kml_822,TAMPINES EXPRESSWAY,"LINESTRING Z (103.960873513323 1.36117907099308 0, 103.960754429015 1.36138075821593 0, 103.960336018592 1.36181148379119 0, 103.958724169658 1.36313239236368 0, 103.958144092927 1.36357748192504 0, 103.957678124865 1.36386464299482 0, 103.957036226257 1.36416616803221 0)"
kml_823,TAMPINES EXPRESSWAY,"LINESTRING Z (103.945769764261 1.36534557269312 0, 103.945998749861 1.36552334692464 0, 103.946297135848 1.3662874812044 0, 103.946391696392 1.36647573154853 0, 103.94654213225 1.36665715310947 0, 103.946633387665 1.36672541006354 0, 103.946745518395 1.36677004588124 0, 103.946986858783 1.36681777208098 0, 103.947934330693 1.36672146009914 0)"
kml_824,TAMPINES EXPRESSWAY,"LINESTRING Z (103.946050921968 1.36624566697725 0, 103.945793892936 1.36616512028918 0, 103.945545523682 1.36616789118435 0, 103.945362993156 1.36624412033765 0, 103.945140846861 1.3664235816091 0, 103.945035602583 1.36656896734303 0, 103.944989555578 1.36676533374528 0, 103.945048800446 1.36699037707937 0, 103.945112245785 1.36709135613812 0, 103.945368635109 1.36719101210379 0, 103.946115969877 1.36716436240964 0)"
kml_825,TAMPINES EXPRESSWAY,"LINESTRING Z (103.946476857209 1.36780006786998 0, 103.94621738008 1.36796484959389 0, 103.945938128949 1.36805084235269 0)"
kml_826,TAMPINES EXPRESSWAY,"LINESTRING Z (103.946654233116 1.3687662930261 0, 103.946467317864 1.36831484413443 0, 103.946389906107 1.36819711427533 0, 103.946233220089 1.36810055296423 0, 103.945938128949 1.36805084235269 0)"
kml_827,TAMPINES EXPRESSWAY,"LINESTRING Z (103.945938128949 1.36805084235269 0, 103.945304472126 1.36814403600631 0, 103.944718525222 1.36826775945211 0, 103.944104221593 1.36845809671244 0)"
kml_828,TAMPINES EXPRESSWAY,"LINESTRING Z (103.938705114175 1.37127796366773 0, 103.939519270372 1.37130375877758 0, 103.939997299949 1.37121502935829 0, 103.94054033421 1.37107533788874 0, 103.941050862666 1.37087548866249 0)"
kml_829,TAMPINES EXPRESSWAY,"LINESTRING Z (103.940146256163 1.37286464262296 0, 103.940018428163 1.37255739566401 0, 103.939886422722 1.37241202618713 0, 103.939679808877 1.37230336631379 0, 103.939515623827 1.37227875418748 0, 103.939327025896 1.37230310171801 0, 103.938129798119 1.37278953374615 0)"
kml_830,TAMPINES EXPRESSWAY,"LINESTRING Z (103.932805086568 1.37495463643364 0, 103.935518196599 1.3739651111418 0)"
kml_831,TAMPINES EXPRESSWAY,"LINESTRING Z (103.931337934557 1.37456933669633 0, 103.931684431762 1.37496986559897 0, 103.931929340402 1.37508992498297 0, 103.932214917213 1.37509404332204 0, 103.932545787588 1.37501588622378 0, 103.932805086568 1.37495463643364 0)"
kml_832,TAMPINES EXPRESSWAY,"LINESTRING Z (103.931882704699 1.37581598382216 0, 103.932213666418 1.37537829096164 0, 103.932440602301 1.3751594392369 0, 103.932805086568 1.37495463643364 0)"
kml_833,TAMPINES EXPRESSWAY,"LINESTRING Z (103.933200683059 1.37566201244693 0, 103.932818707443 1.37578736234479 0, 103.932486854092 1.37584749195919 0, 103.931882704699 1.37581598382216 0)"
kml_834,TAMPINES EXPRESSWAY,"LINESTRING Z (103.930687499669 1.37590218461979 0, 103.931218981304 1.37577147596455 0, 103.931882704699 1.37581598382216 0)"
kml_835,TAMPINES EXPRESSWAY,"LINESTRING Z (103.931882704699 1.37581598382216 0, 103.93148555283 1.37631077000684 0, 103.931164131655 1.37652226856242 0)"
kml_836,TAMPINES EXPRESSWAY,"LINESTRING Z (103.932365257277 1.37688447388429 0, 103.932064684262 1.37655926397038 0, 103.931832693791 1.37645057824844 0, 103.931647327852 1.37643782538489 0, 103.931164131655 1.37652226856242 0)"
kml_837,TAMPINES EXPRESSWAY,"LINESTRING Z (103.931164131655 1.37652226856242 0, 103.930379311331 1.37681512993108 0, 103.929320362412 1.37714822462345 0, 103.928630163374 1.37729099895194 0)"
kml_838,TAMPINES EXPRESSWAY,"LINESTRING Z (103.9181887433 1.38080405674603 0, 103.918652552851 1.38057921173324 0, 103.919472322178 1.38015310032199 0, 103.920140111116 1.37980312894589 0, 103.920694618301 1.37959383798227 0)"
kml_839,TAMPINES EXPRESSWAY,"LINESTRING Z (103.914646606737 1.38238405875294 0, 103.914622563857 1.38204843770784 0, 103.914598780847 1.38179719465076 0, 103.914634434907 1.38154594864244 0, 103.914693864647 1.38133059508886 0, 103.914812731024 1.38110327566253 0, 103.914955373062 1.38091184687529 0, 103.915145564894 1.38072041643442 0, 103.915395196272 1.38057684010756 0, 103.915644827879 1.38049308286431 0, 103.915965786353 1.38043325165016 0, 103.916227310191 1.38046913485963 0, 103.916441284641 1.38051698262956 0, 103.916726586764 1.38063661259997 0, 103.91711887912 1.38085195112042 0, 103.917285304642 1.38092372904316 0, 103.91746361704 1.38095961506698 0, 103.91761815414 1.38097157337908 0, 103.917737027388 1.38094764058825 0, 103.917903448705 1.38089977935231 0, 103.9181887433 1.38080405674603 0)"
kml_840,TAMPINES EXPRESSWAY,"LINESTRING Z (103.916206295374 1.38060233202558 0, 103.916580677728 1.38103618713107 0, 103.916754695226 1.38120895597076 0, 103.916908940372 1.38129999909474 0, 103.917046538687 1.38134351670165 0, 103.917243106871 1.38136329267096 0, 103.917388565768 1.38135141773072 0, 103.917557927696 1.38129058965266 0, 103.917809160658 1.38113367999261 0, 103.9181887433 1.38080405674603 0)"
kml_841,TAMPINES EXPRESSWAY,"LINESTRING Z (103.918162586408 1.38345418008423 0, 103.918135026847 1.38382580380468 0, 103.918107723623 1.38402729690422 0, 103.917974301247 1.38422415805149 0, 103.917804268137 1.38436807184905 0, 103.917622637949 1.38443419815476 0, 103.917425549307 1.38444198362468 0, 103.917216865258 1.38441865487506 0, 103.917127176554 1.38438880232381 0, 103.916714473398 1.38425142881736 0, 103.916509653326 1.3842047636784 0, 103.916308698755 1.38420477076233 0, 103.916142526397 1.38423589212842 0, 103.91598408272 1.38429423816269 0, 103.915842568725 1.38439420329441 0, 103.91537475028 1.38479520796017 0)"
kml_842,TAMPINES EXPRESSWAY,"LINESTRING Z (103.920346931819 1.3853736808626 0, 103.919597203426 1.38521305738035 0, 103.919169253083 1.38515325301274 0, 103.918693754442 1.38508746792749 0, 103.918194479313 1.38501570214333 0, 103.917843797756 1.38493794856223 0, 103.917421790772 1.38483028837516 0, 103.917017614036 1.38471664420978 0, 103.916637212729 1.38460300003644 0, 103.916363799661 1.38454917113678 0, 103.916096334894 1.38459105527777 0, 103.915822928317 1.38469874016138 0, 103.91560301533 1.38484829787791 0, 103.915353389445 1.38511151517347 0, 103.91472337874 1.38579946625887 0, 103.913659492642 1.38695402832458 0, 103.913127767319 1.38743018735679 0)"
kml_843,TAMPINES EXPRESSWAY,"LINESTRING Z (103.858111700923 1.39113328760861 0, 103.858351316878 1.39149105057289 0, 103.85841413695 1.3917042898972 0, 103.858441144306 1.39192900688712 0, 103.8584167592 1.39231824633103 0)"
kml_844,TAMPINES EXPRESSWAY,"LINESTRING Z (103.859838245964 1.39070200103711 0, 103.859105942789 1.39097255331596 0, 103.858914971993 1.39109643790542 0, 103.858848520151 1.3911631336682 0, 103.858751944825 1.39127260798344 0, 103.858667958047 1.39141709913415 0, 103.8584167592 1.39231824633103 0)"
kml_845,TAMPINES EXPRESSWAY,"LINESTRING Z (103.903924470205 1.39613765389507 0, 103.90495475522 1.39556508093904 0, 103.90611261114 1.3948802729963 0)"
kml_846,TAMPINES EXPRESSWAY,"LINESTRING Z (103.903061915709 1.3960200411068 0, 103.903327355233 1.39614247402839 0, 103.903525052169 1.39621797520702 0, 103.903682156257 1.39621878893079 0, 103.903924470205 1.39613765389507 0)"
kml_847,TAMPINES EXPRESSWAY,"LINESTRING Z (103.903381853746 1.39646496386364 0, 103.903924470205 1.39613765389507 0)"
kml_848,TAMPINES EXPRESSWAY,"LINESTRING Z (103.900980757849 1.39803190217568 0, 103.901891966641 1.39774637709219 0)"
kml_849,TAMPINES EXPRESSWAY,"LINESTRING Z (103.856424690189 1.39776214210392 0, 103.856158411162 1.39786742806724 0, 103.855968213084 1.39805885303041 0, 103.855835075141 1.39827899279433 0, 103.85577801743 1.39850870179966 0, 103.855806549929 1.39877669622991 0, 103.85588263193 1.39896811860477 0, 103.856072834418 1.39922653876828 0, 103.856661243055 1.39973101883839 0)"
kml_850,TAMPINES EXPRESSWAY,"LINESTRING Z (103.897881974419 1.3998968489626 0, 103.897108509585 1.40005005767825 0, 103.895987517433 1.40023693321031 0, 103.894387099813 1.40029424633135 0)"
kml_851,TAMPINES EXPRESSWAY,"LINESTRING Z (103.857910792048 1.39492489197391 0, 103.857895484825 1.39545265455302 0, 103.857813526267 1.39580202479408 0, 103.857647065448 1.3961749346988 0, 103.857468756348 1.39650394688518 0, 103.85739148986 1.39674322792737 0, 103.857143096368 1.39819004736981 0, 103.857114568848 1.39852025356281 0, 103.857114572396 1.39878346237103 0, 103.857166878573 1.39902752706776 0, 103.85724296193 1.39925244975084 0, 103.857352328612 1.39946301530986 0, 103.857499735669 1.39965443779656 0, 103.857675672615 1.39983628909143 0, 103.857842099303 1.39996071336 0, 103.858003770414 1.40005642320615 0, 103.858203481046 1.40013777585703 0, 103.858570212251 1.40024502586248 0, 103.859361885705 1.40037061612312 0)"
kml_852,TAMPINES EXPRESSWAY,"LINESTRING Z (103.8584167592 1.39231824633103 0, 103.858281071337 1.39293735820966 0, 103.858233527364 1.39352120165882 0, 103.858132099305 1.3946343337593 0, 103.858075041051 1.39486882871693 0, 103.858024915683 1.3953096542483 0, 103.857990682302 1.39555084758598 0, 103.857927918878 1.39578055760904 0, 103.857889265872 1.39589726619031 0, 103.857796685359 1.39617680697926 0, 103.857693979819 1.39647542995029 0, 103.857642627961 1.39667068267302 0, 103.857608393743 1.39692336323486 0, 103.857579866639 1.39719901367765 0, 103.857591282279 1.39746892189783 0, 103.857614108588 1.39769863101914 0, 103.857654052275 1.39787091194362 0, 103.857739645658 1.39821547372974 0, 103.857779591035 1.39846241080233 0, 103.85779670977 1.39862320744369 0, 103.857785302196 1.39896202843379 0, 103.857802422311 1.39916876586013 0, 103.857842366039 1.39934104677853 0, 103.857888014568 1.39948461498391 0, 103.857939369934 1.39962243860788 0, 103.858024962042 1.39974877825425 0, 103.858144789339 1.39988660295536 0, 103.858270323179 1.3999899704172 0, 103.858390149894 1.40007036708857 0, 103.858578448726 1.40016799114622 0, 103.859361885705 1.40037061612312 0)"
kml_853,TAMPINES EXPRESSWAY,"LINESTRING Z (103.895077065149 1.40055194190735 0, 103.894850760697 1.40053976521433 0, 103.892953303104 1.40048543788814 0)"
kml_854,TAMPINES EXPRESSWAY,"LINESTRING Z (103.896841074067 1.40025838601866 0, 103.896158233062 1.40042305566626 0, 103.895823926425 1.40051612818583 0, 103.895077065149 1.40055194190735 0)"
kml_855,TAMPINES EXPRESSWAY,"LINESTRING Z (103.896428550841 1.401339366639 0, 103.896158243929 1.40083110357489 0, 103.895944850334 1.40065214121017 0, 103.895546521673 1.40058056427733 0, 103.895077065149 1.40055194190735 0)"
kml_856,TAMPINES EXPRESSWAY,"LINESTRING Z (103.87227886264 1.40028655442748 0, 103.8724454248 1.40051375315611 0, 103.87265734736 1.40063064494447 0)"
kml_857,TAMPINES EXPRESSWAY,"LINESTRING Z (103.872310176912 1.40064319068927 0, 103.87265734736 1.40063064494447 0)"
kml_858,TAMPINES EXPRESSWAY,"LINESTRING Z (103.859361885705 1.40037061612312 0, 103.859970718301 1.40047808294875 0, 103.860330196348 1.40051253507665 0, 103.863268789433 1.40048378470451 0, 103.863924980051 1.4005124906378 0, 103.864803704978 1.40051247893114 0, 103.865682428684 1.40048949604976 0, 103.866150322086 1.40049523221545 0, 103.866395680977 1.40051245687799 0, 103.867337173226 1.40061006940588 0, 103.867736594319 1.40065026341938 0, 103.868021895195 1.40066748731958 0, 103.868581083383 1.40065599259812 0, 103.869066093606 1.40070192689217 0, 103.86953969427 1.40078806114045 0, 103.87041271515 1.40090864432434 0, 103.871308759335 1.40101423064167 0)"
